page,country,rev_id,score,FIPS,Type,TimeFrame,Data (M),Population,Region
Manuel María de Peralta y Alfaro,Costa Rica,756178963,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Gloria Valerín Rodríguez,Costa Rica,757562899,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
María Elena Carballo,Costa Rica,757615563,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Maureen Clarke,Costa Rica,757615594,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Francisco Aguilar Barquero,Costa Rica,765119053,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
José Pablo Quirós Quirós,Costa Rica,765720521,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Vicente Herrera Zeledón,Costa Rica,768846582,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Lorena Clare Facio,Costa Rica,769195795,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Karen Olsen Beck,Costa Rica,769196442,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Pacífica Fernández,Costa Rica,769196709,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Benito Serrano Jiménez,Costa Rica,770305294,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Justo Orozco,Costa Rica,771076619,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Gerardo Guzmán Quirós,Costa Rica,772603623,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Marjorie Elliott Sypher,Costa Rica,773382727,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Mauro Fernández Acuña,Costa Rica,773443662,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Rolando Araya Monge,Costa Rica,776606351,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Carmen Muñoz,Costa Rica,777980943,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Estrella Zeledón Lizano,Costa Rica,779028823,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Estela Quesada,Costa Rica,779368904,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Nazario Toledo,Costa Rica,780183680,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Gloria Bejarano Almada,Costa Rica,781366778,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Tomás Guardia Gutiérrez,Costa Rica,782840414,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Margarita Penón,Costa Rica,783430480,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Ramón Jiménez y Robredo,Costa Rica,786267699,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Joaquín Gutiérrez,Costa Rica,786272274,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Laura Chinchilla,Costa Rica,787802906,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Jorge Urbina,Costa Rica,788006995,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Marco Vinicio Vargas Pereira,Costa Rica,788015450,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Nazareth Avendaño Incera,Costa Rica,788020306,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Rebeca Grynspan,Costa Rica,788028940,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Alberto Salom Echeverría,Costa Rica,788216895,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Ana Rosa Chacón,Costa Rica,788946441,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Juan Mora Fernández,Costa Rica,789228288,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Epsy Campbell Barr,Costa Rica,789547218,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Leda Zamora Chaves,Costa Rica,789547247,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
List of Presidents of the Legislative Assembly of Costa Rica,Costa Rica,789548138,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
List of mayors in Costa Rica,Costa Rica,789548142,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Aquileo J. Echeverría,Costa Rica,789584755,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Rafael Ángel Calderón Fournier,Costa Rica,791906045,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
León Cortés Castro,Costa Rica,791906342,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Carmen Lyra,Costa Rica,793195192,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Jesús Jiménez Zamora,Costa Rica,795477814,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Manuel Antonio Barrantes Rodríguez,Costa Rica,795957103,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Christiana Figueres,Costa Rica,798371628,B,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Carmen Naranjo,Costa Rica,798489524,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Marlene Madrigal Flores,Costa Rica,798609515,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
List of Deputies of Costa Rica,Costa Rica,799059828,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Daniel Oduber Quirós,Costa Rica,800362257,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Doris Yankelewitz Berger,Costa Rica,800367054,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Elizabeth Fonseca Corrales,Costa Rica,801414560,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Elizabeth Odio Benito,Costa Rica,801424190,C,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Emilia Molina Cruz,Costa Rica,803706453,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Otilio Ulate Blanco,Costa Rica,804495166,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
José Miguel Corrales Bolaños,Costa Rica,804495504,Stub,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
List of Costa Rican politicians,Costa Rica,806497540,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Sonia Picado Sotela,Costa Rica,807219425,Start,CR,Country,2019,5.111000000000001,5111000,CENTRAL AMERICA
Claude Lise,Martinique,703216645,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
President of the General Council of Martinique,Martinique,705428274,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Jean Maran,Martinique,713974388,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Serge Larcher,Martinique,715489433,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Leona Gabriel,Martinique,717349591,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Henri Agarande,Martinique,720040766,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Philippe Edmond-Mariette,Martinique,720051482,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Guy Lordinot,Martinique,720051522,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Anicet Turinay,Martinique,720051537,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Michel Renard,Martinique,720059715,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Jean Silvandre,Martinique,720059792,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Marie-Joseph Pernock,Martinique,720116944,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Camille Darsières,Martinique,720127025,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Homère Clément,Martinique,720127121,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Emmanuel Véry-Hermence,Martinique,728154475,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
List of Presidents of the Regional Council of Martinique,Martinique,732059763,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
André Lesueur,Martinique,732488768,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Louis Henri de Gueydon,Martinique,741659376,Start,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Cyrille Bissette,Martinique,745174732,B,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Georges Marie Anne,Martinique,746619744,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Victor Mazuline,Martinique,748274199,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Maurice Antiste,Martinique,767223939,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Victor Sévère,Martinique,773080765,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Étienne Mentor,Martinique,787128336,Start,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Henry Lémery,Martinique,788271645,GA,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Alfred Almont,Martinique,788793894,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Louis-Joseph Manscour,Martinique,788807319,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Thélus Léro,Martinique,788825794,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Raphaël Etifier,Martinique,788825979,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Paul Symphor,Martinique,788827072,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Alfred Marie-Jeanne,Martinique,789854706,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Emile Capgras,Martinique,801319110,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Alexandre de Beauharnais,Martinique,802657786,Start,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Henry Jean-Baptiste,Martinique,806431975,Stub,MQ,Country,2019,0.35600000000000004,356000,CARIBBEAN
Mohamed Lemine Ch'bih Ould Cheikh Melainine,Mauritania,703331074,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mahfoud Ould Lemrabott,Mauritania,709881634,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Ali Ould Sidi Mohamed,Mauritania,710585042,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Boulah Ould Mogueye,Mauritania,714679821,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Thiam Diombar,Mauritania,753520558,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Ould Maaouya,Mauritania,753520648,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Hmeida Ould Ahmed Taleb,Mauritania,753520814,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Saleck Ould Mohamed Lemine,Mauritania,753521202,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Ould Tolba,Mauritania,753521455,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Tijani Ould Kerim,Mauritania,753521590,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Aïssata Kane,Mauritania,757540189,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Vatma Vall Mint Soueina,Mauritania,765151552,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Maty Mint Hamady,Mauritania,769539114,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mustafa Ould Salek,Mauritania,771200337,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Mahmoud Ould Louly,Mauritania,771200378,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Sidi Mohamed Ould Boubacar,Mauritania,771201755,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Lemine Ould Guig,Mauritania,771202222,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Zeine Ould Zeidane,Mauritania,771204325,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Cheikh El Avia Ould Mohamed Khouna,Mauritania,771205069,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Sghair Ould M'Bareck,Mauritania,771205200,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Malouma,Mauritania,780340163,FA,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Abdallahi Hassen Ben Hmeida,Mauritania,787384913,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Ahmed Ould Teguedi,Mauritania,788271171,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Khouna Ould Haidalla,Mauritania,789379318,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Ahmed Ould Bouceif,Mauritania,790104672,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Mahmoud Ould Mohamed Lemine,Mauritania,794189728,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Moktar Ould Daddah,Mauritania,794265900,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Ba Mamadou Mbaré,Mauritania,794712373,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Ismail Ould Cheikh Ahmed,Mauritania,795200199,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
List of Prime Ministers of Mauritania,Mauritania,796231359,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
List of heads of state of Mauritania,Mauritania,796231383,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Yahya Ould Hademine,Mauritania,796867847,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Maaouya Ould Sid'Ahmed Taya,Mauritania,798828126,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Naha Mint Mouknass,Mauritania,800518361,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Yahya Ould Ahmed El Waghef,Mauritania,801306553,B,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Zeidane Ould Hmeida,Mauritania,801332183,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Ould Abdel Aziz,Mauritania,801460816,GA,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Horma Ould Babana,Mauritania,802941674,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Ely Ould Mohamed Vall,Mauritania,803518946,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Sidi Ould Cheikh Abdallahi,Mauritania,804100365,GA,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Moulaye Ould Mohamed Laghdaf,Mauritania,804584210,C,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Sid Ahmed Ould Bneijara,Mauritania,805036203,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mohamed Mahmoud Ould Mohamedou,Mauritania,805569613,GA,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Biram Dah Abeid,Mauritania,806086109,GA,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Ahmed Salim Ould Sidi,Mauritania,806508319,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Fatimatou Abdel Malick,Mauritania,807312657,Start,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mintata Mint Hedeid,Mauritania,807312837,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Mariam Mint Ahmed Aicha,Mauritania,807319659,Stub,MR,Country,2019,4.65,4650000,WESTERN AFRICA
Nzo Ekangaki,Cameroon,703442039,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Samuel Efoua Mbozo'o,Cameroon,707534982,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Ruben Um Nyobé,Cameroon,707807409,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean-Marie Atangana Mebara,Cameroon,709819849,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean Bernard Sindeu,Cameroon,710585993,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
André Ngongang Ouandji,Cameroon,714643674,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Hamadou Moustapha,Cameroon,715794348,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Maikano Abdoulaye,Cameroon,717343578,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean-Baptiste Baskouda,Cameroon,717652232,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Emile Andze Andze,Cameroon,717652671,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Ephraim Fombi,Cameroon,717889508,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Antoine Ntsimi,Cameroon,718522692,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Njomgang Isaac,Cameroon,720045389,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Elvis Ngolle Ngolle,Cameroon,726559818,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
First Lady of Cameroon,Cameroon,729190563,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Titus Edzoa,Cameroon,731230666,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Victor Anomah Ngu,Cameroon,734986554,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Edouard Nomo-Ongolo,Cameroon,743755003,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean-Baptiste Beleoken,Cameroon,743803777,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Laurent Esso,Cameroon,743942200,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Marcel Niat Njifenji,Cameroon,743958341,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
William Eteki Mboumoua,Cameroon,746852180,B,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Ousmane Mey,Cameroon,747076268,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean-Jacques Ekindi,Cameroon,747538707,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Adolphe Moudiki,Cameroon,749002981,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
René Sadi,Cameroon,749065581,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Pierre Hélé,Cameroon,749326589,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Tikela Kemone,Cameroon,749369233,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Charles Assalé,Cameroon,750135777,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Imbia Sylvester Itoe,Cameroon,750159107,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Kah Walla,Cameroon,759453694,GA,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Seidou Njimoluh Njoya,Cameroon,761705332,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Théophile Abega,Cameroon,765431665,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Elisabeth Tankeu,Cameroon,766225355,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Isabelle Ebanda,Cameroon,768508981,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Bernard Fonlon,Cameroon,768924887,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Léonard-Claude Mpouma,Cameroon,769256407,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Ama Tutu Muna,Cameroon,769391131,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Joseph Mbah Ndam,Cameroon,770396740,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Henri Eyebe Ayissi,Cameroon,770532297,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Louis-Paul Motazé,Cameroon,770532803,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Séraphin Magloire Fouda,Cameroon,770533562,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Sadou Hayatou,Cameroon,773206145,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Simon Achidi Achu,Cameroon,773206192,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Peter Mafany Musonge,Cameroon,773206269,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Issa Tchiroma,Cameroon,776609126,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Joseph Charles Doumba,Cameroon,777481936,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Yaou Aïssatou,Cameroon,779394639,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
François Sengat-Kuo,Cameroon,782430310,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Augustine Ngom Jua,Cameroon,784730351,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Vincent de Paul Ahanda,Cameroon,784732576,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Simon Pierre Tchoungui,Cameroon,784732980,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean Nkuete,Cameroon,785490895,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jacques-Roger Booh-Booh,Cameroon,786144366,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Paul Pondi,Cameroon,787357515,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Adamou Ndam Njoya,Cameroon,787629088,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Pierre Moukoko Mbonjo,Cameroon,788025475,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Jean-Bernard Ndongo Essomba,Cameroon,788428146,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Alphonse Siyam Siwe,Cameroon,788672220,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Pierre Ngayewang,Cameroon,788826062,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Pierre Kotouo,Cameroon,788826083,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Charles Okala,Cameroon,788828854,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Arouna N'Joya,Cameroon,788828984,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
André-Marie Mbida,Cameroon,789131611,B,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Roger Nkodo Dang,Cameroon,790170586,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Salomon Tandeng Muna,Cameroon,790307065,Stub,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Bernard Muna,Cameroon,791242629,Start,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Cavayé Yéguié Djibril,Cameroon,793382831,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Christopher Nsahlai,Cameroon,794242364,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
Philémon Yang,Cameroon,794274189,C,CM,Country,2019,26.598000000000003,26598000,MIDDLE AFRICA
